@relation class_relation-weka.filters.unsupervised.attribute.Remove-R14-15

@attribute tagName {BODY,DIV,TD,FONT,H1,H2,H3,H4,H5,LI,SPAN,UL,P,EM}
@attribute wordCount_AE numeric
@attribute densityinHTML_AE numeric
@attribute LinkCount_AE numeric
@attribute wordCountinLink_AE numeric
@attribute meanofWordinLinks_AE numeric
@attribute meanofWordinLinksAllWords_AE numeric
@attribute wordCount numeric
@attribute DensityinHTML numeric
@attribute LinkCount numeric
@attribute wordCountinLink numeric
@attribute meanofWordinLinks numeric
@attribute meanofWordinLinksAllWords numeric
@attribute tag_idORclass numeric
@attribute class {IRRELEVANT,MAIN,HEADLINE,INFORMATIONABOUTARTICLE}

@data
DIV,3,0.001394,1,4,4,1.333333,3,0.001394,1,4,4,1.333333,0,IRRELEVANT
DIV,15,0.00697,3,8,2.666667,0.533333,15,0.00697,3,8,2.666667,0.533333,1,IRRELEVANT
DIV,3,0.001394,1,4,4,1.333333,3,0.001394,1,4,4,1.333333,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,4,4,4,1,0.000465,1,4,4,4,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,1,0.000465,1,2,2,2,1,0.000465,1,2,2,2,0,IRRELEVANT
DIV,20,0.020833,10,13,1.3,0.65,20,0.020833,10,13,1.3,0.65,0,IRRELEVANT
DIV,19,0.019792,10,11,1.1,0.578947,19,0.019792,10,11,1.1,0.578947,0,IRRELEVANT
DIV,13,0.013542,7,8,1.142857,0.615385,13,0.013542,7,8,1.142857,0.615385,0,IRRELEVANT
DIV,19,0.019792,9,12,1.333333,0.631579,19,0.019792,9,12,1.333333,0.631579,0,IRRELEVANT
DIV,22,0.022917,11,13,1.181818,0.590909,22,0.022917,11,13,1.181818,0.590909,0,IRRELEVANT
DIV,19,0.019792,10,11,1.1,0.578947,19,0.019792,10,11,1.1,0.578947,0,IRRELEVANT
DIV,15,0.015625,8,9,1.125,0.6,15,0.015625,8,9,1.125,0.6,0,IRRELEVANT
DIV,13,0.013542,7,8,1.142857,0.615385,13,0.013542,7,8,1.142857,0.615385,0,IRRELEVANT
DIV,14,0.014583,6,10,1.666667,0.714286,14,0.014583,6,10,1.666667,0.714286,0,IRRELEVANT
DIV,10,0.010417,4,8,2,0.8,10,0.010417,4,8,2,0.8,0,IRRELEVANT
DIV,8,0.008333,4,6,1.5,0.75,8,0.008333,4,6,1.5,0.75,0,IRRELEVANT
DIV,6,0.00625,3,5,1.666667,0.833333,6,0.00625,3,5,1.666667,0.833333,0,IRRELEVANT
DIV,11,0.011458,6,8,1.333333,0.727273,11,0.011458,6,8,1.333333,0.727273,0,IRRELEVANT
DIV,9,0.009375,0,0,0,0,604,0.629167,5,18,3.6,0.029801,1,INFORMATIONABOUTARTICLE
DIV,1,0.001042,0,0,0,0,1,0.001042,0,0,0,0,0,INFORMATIONABOUTARTICLE
H2,6,0.00625,0,0,0,0,6,0.00625,0,0,0,0,0,HEADLINE
DIV,3,0.003125,0,0,0,0,3,0.003125,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,1,0.001042,1,2,2,2,1,0.001042,1,2,2,2,0,IRRELEVANT
DIV,14,0.014583,0,0,0,0,14,0.014583,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,14,0.014583,0,0,0,0,14,0.014583,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,8,0.008333,1,9,9,1.125,8,0.008333,1,9,9,1.125,0,IRRELEVANT
DIV,6,0.00625,1,6,6,1,6,0.00625,1,6,6,1,0,IRRELEVANT
DIV,5,0.005208,1,7,7,1.4,5,0.005208,1,7,7,1.4,1,IRRELEVANT
DIV,2,0.002083,1,2,2,1,7,0.007292,2,8,4,1.142857,0,IRRELEVANT
DIV,2,0.002083,1,2,2,1,4,0.004167,2,6,3,1.5,0,IRRELEVANT
DIV,2,0.002083,1,2,2,1,5,0.005208,2,7,3.5,1.4,0,IRRELEVANT
DIV,2,0.002083,1,2,2,1,4,0.004167,2,6,3,1.5,0,IRRELEVANT
DIV,2,0.002083,1,2,2,1,5,0.005208,2,6,3,1.2,0,IRRELEVANT
DIV,1,0.001042,0,0,0,0,1,0.001042,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,15,0.015625,8,9,1.125,0.6,15,0.015625,8,9,1.125,0.6,0,IRRELEVANT
DIV,19,0.019792,7,8,1.142857,0.421053,19,0.019792,7,8,1.142857,0.421053,0,IRRELEVANT
DIV,13,0.013542,4,9,2.25,0.692308,13,0.013542,4,9,2.25,0.692308,0,IRRELEVANT
DIV,5,0.003289,0,0,0,0,5,0.003289,0,0,0,0,0,INFORMATIONABOUTARTICLE
H1,5,0.003289,0,0,0,0,5,0.003289,0,0,0,0,0,HEADLINE
DIV,2,0.001316,0,0,0,0,2,0.001316,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,5,0.003289,0,0,0,0,5,0.003289,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,312,0.205263,0,0,0,0,312,0.205263,0,0,0,0,1,MAIN
DIV,408,0.268421,0,0,0,0,408,0.268421,0,0,0,0,1,MAIN
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,2,0.001316,1,3,3,1.5,2,0.001316,1,3,3,1.5,0,IRRELEVANT
DIV,3,0.001974,2,4,2,1.333333,3,0.001974,2,4,2,1.333333,0,IRRELEVANT
DIV,3,0.001974,2,4,2,1.333333,3,0.001974,2,4,2,1.333333,0,IRRELEVANT
DIV,2,0.001316,0,0,0,0,2,0.001316,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,3,0.001974,1,3,3,1,3,0.001974,1,3,3,1,0,IRRELEVANT
DIV,5,0.003289,1,5,5,1,5,0.003289,1,5,5,1,0,IRRELEVANT
DIV,6,0.003947,1,6,6,1,6,0.003947,1,6,6,1,0,IRRELEVANT
DIV,6,0.003947,1,7,7,1.166667,6,0.003947,1,7,7,1.166667,0,IRRELEVANT
DIV,8,0.005263,1,8,8,1,8,0.005263,1,8,8,1,0,IRRELEVANT
DIV,8,0.005263,1,8,8,1,8,0.005263,1,8,8,1,0,IRRELEVANT
DIV,7,0.004605,1,7,7,1,7,0.004605,1,7,7,1,0,IRRELEVANT
DIV,5,0.003289,1,5,5,1,5,0.003289,1,5,5,1,0,IRRELEVANT
DIV,6,0.003947,1,6,6,1,6,0.003947,1,6,6,1,0,IRRELEVANT
DIV,8,0.005263,1,8,8,1,8,0.005263,1,8,8,1,0,IRRELEVANT
DIV,4,0.002632,2,5,2.5,1.25,4,0.002632,2,5,2.5,1.25,0,IRRELEVANT
DIV,2,0.001316,1,3,3,1.5,2,0.001316,1,3,3,1.5,0,IRRELEVANT
DIV,12,0.007895,9,13,1.444444,1.083333,12,0.007895,9,13,1.444444,1.083333,0,IRRELEVANT
DIV,2,0.001316,1,3,3,1.5,2,0.001316,1,3,3,1.5,1,IRRELEVANT
DIV,0,0.001316,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,12,0.007895,4,13,3.25,1.083333,12,0.007895,4,13,3.25,1.083333,0,IRRELEVANT
DIV,12,0.007895,4,13,3.25,1.083333,12,0.007895,4,13,3.25,1.083333,0,IRRELEVANT
DIV,11,0.007237,4,12,3,1.090909,11,0.007237,4,12,3,1.090909,0,IRRELEVANT
DIV,16,0.010526,4,17,4.25,1.0625,16,0.010526,4,17,4.25,1.0625,0,IRRELEVANT
DIV,170,0.111842,25,140,5.6,0.823529,170,0.111842,25,140,5.6,0.823529,0,IRRELEVANT
DIV,0,0.001316,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,2,0.001316,1,3,3,1.5,2,0.001316,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,2,0.001316,1,3,3,1.5,2,0.001316,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,2,0.001316,1,3,3,1.5,2,0.001316,1,3,3,1.5,0,IRRELEVANT
DIV,2,0.001316,1,3,3,1.5,2,0.001316,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,3,0.001974,1,4,4,1.333333,3,0.001974,1,4,4,1.333333,0,IRRELEVANT
DIV,15,0.009868,3,8,2.666667,0.533333,15,0.009868,3,8,2.666667,0.533333,1,IRRELEVANT
DIV,3,0.001974,1,4,4,1.333333,3,0.001974,1,4,4,1.333333,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,4,4,4,1,0.000658,1,4,4,4,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,1,0.000658,1,2,2,2,1,0.000658,1,2,2,2,0,IRRELEVANT
DIV,3,0.002471,0,0,0,0,798,0.657331,66,168,2.545455,0.210526,0,IRRELEVANT
DIV,7,0.005766,1,8,8,1.142857,7,0.005766,1,8,8,1.142857,1,IRRELEVANT
DIV,4,0.003295,2,4,2,1,4,0.003295,2,4,2,1,1,IRRELEVANT
DIV,4,0.003295,1,5,5,1.25,4,0.003295,1,5,5,1.25,1,IRRELEVANT
DIV,3,0.002471,2,3,1.5,1,3,0.002471,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002471,2,3,1.5,1,3,0.002471,2,3,1.5,1,1,IRRELEVANT
DIV,4,0.003295,2,4,2,1,4,0.003295,2,4,2,1,1,IRRELEVANT
DIV,4,0.003295,2,4,2,1,4,0.003295,2,4,2,1,1,IRRELEVANT
DIV,3,0.002471,2,3,1.5,1,3,0.002471,2,3,1.5,1,1,IRRELEVANT
DIV,4,0.003295,2,4,2,1,4,0.003295,2,4,2,1,1,IRRELEVANT
DIV,3,0.002471,2,3,1.5,1,3,0.002471,2,3,1.5,1,1,IRRELEVANT
DIV,2,0.001647,0,0,0,0,10,0.008237,4,7,1.75,0.7,0,IRRELEVANT
DIV,3,0.002471,1,3,3,1,3,0.002471,1,3,3,1,0,IRRELEVANT
DIV,5,0.004119,1,5,5,1,5,0.004119,1,5,5,1,0,IRRELEVANT
DIV,6,0.004942,1,6,6,1,6,0.004942,1,6,6,1,0,IRRELEVANT
DIV,6,0.004942,1,7,7,1.166667,6,0.004942,1,7,7,1.166667,0,IRRELEVANT
DIV,8,0.00659,1,8,8,1,8,0.00659,1,8,8,1,0,IRRELEVANT
DIV,8,0.00659,1,8,8,1,8,0.00659,1,8,8,1,0,IRRELEVANT
DIV,7,0.005766,1,7,7,1,7,0.005766,1,7,7,1,0,IRRELEVANT
DIV,5,0.004119,1,5,5,1,5,0.004119,1,5,5,1,0,IRRELEVANT
DIV,6,0.004942,1,6,6,1,6,0.004942,1,6,6,1,0,IRRELEVANT
DIV,8,0.00659,1,8,8,1,8,0.00659,1,8,8,1,0,IRRELEVANT
DIV,4,0.003295,2,5,2.5,1.25,4,0.003295,2,5,2.5,1.25,0,IRRELEVANT
DIV,2,0.001647,1,3,3,1.5,2,0.001647,1,3,3,1.5,0,IRRELEVANT
DIV,12,0.009885,9,13,1.444444,1.083333,12,0.009885,9,13,1.444444,1.083333,0,IRRELEVANT
DIV,2,0.001647,1,3,3,1.5,2,0.001647,1,3,3,1.5,1,IRRELEVANT
DIV,0,0.001647,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,12,0.009885,4,13,3.25,1.083333,12,0.009885,4,13,3.25,1.083333,0,IRRELEVANT
DIV,12,0.009885,4,13,3.25,1.083333,12,0.009885,4,13,3.25,1.083333,0,IRRELEVANT
DIV,11,0.009061,4,12,3,1.090909,11,0.009061,4,12,3,1.090909,0,IRRELEVANT
DIV,16,0.01318,4,17,4.25,1.0625,16,0.01318,4,17,4.25,1.0625,0,IRRELEVANT
DIV,170,0.140033,25,140,5.6,0.823529,170,0.140033,25,140,5.6,0.823529,0,IRRELEVANT
DIV,0,0.001647,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,2,0.001647,1,3,3,1.5,2,0.001647,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,2,0.001647,1,3,3,1.5,2,0.001647,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,2,0.001647,1,3,3,1.5,2,0.001647,1,3,3,1.5,0,IRRELEVANT
DIV,2,0.001647,1,3,3,1.5,2,0.001647,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,3,0.002471,1,4,4,1.333333,3,0.002471,1,4,4,1.333333,0,IRRELEVANT
DIV,15,0.012356,3,8,2.666667,0.533333,15,0.012356,3,8,2.666667,0.533333,1,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,4,4,4,1,0.000824,1,4,4,4,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,1,0.000824,1,2,2,2,1,0.000824,1,2,2,2,0,IRRELEVANT
DIV,3,0.002732,1,2,2,0.666667,674,0.613843,80,176,2.2,0.261128,0,IRRELEVANT
DIV,9,0.008197,1,10,10,1.111111,9,0.008197,1,10,10,1.111111,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,5,0.004554,1,7,7,1.4,5,0.004554,1,7,7,1.4,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,3,0.002732,2,3,1.5,1,3,0.002732,2,3,1.5,1,1,IRRELEVANT
DIV,2,0.001821,0,0,0,0,8,0.007286,3,6,2,0.75,0,IRRELEVANT
DIV,3,0.002732,1,3,3,1,3,0.002732,1,3,3,1,0,IRRELEVANT
DIV,5,0.004554,1,5,5,1,5,0.004554,1,5,5,1,0,IRRELEVANT
DIV,6,0.005464,1,6,6,1,6,0.005464,1,6,6,1,0,IRRELEVANT
DIV,6,0.005464,1,7,7,1.166667,6,0.005464,1,7,7,1.166667,0,IRRELEVANT
DIV,8,0.007286,1,8,8,1,8,0.007286,1,8,8,1,0,IRRELEVANT
DIV,8,0.007286,1,8,8,1,8,0.007286,1,8,8,1,0,IRRELEVANT
DIV,7,0.006375,1,7,7,1,7,0.006375,1,7,7,1,0,IRRELEVANT
DIV,5,0.004554,1,5,5,1,5,0.004554,1,5,5,1,0,IRRELEVANT
DIV,6,0.005464,1,6,6,1,6,0.005464,1,6,6,1,0,IRRELEVANT
DIV,8,0.007286,1,8,8,1,8,0.007286,1,8,8,1,0,IRRELEVANT
DIV,4,0.003643,2,5,2.5,1.25,4,0.003643,2,5,2.5,1.25,0,IRRELEVANT
DIV,2,0.001821,1,3,3,1.5,2,0.001821,1,3,3,1.5,0,IRRELEVANT
DIV,12,0.010929,9,13,1.444444,1.083333,12,0.010929,9,13,1.444444,1.083333,0,IRRELEVANT
DIV,2,0.001821,1,3,3,1.5,2,0.001821,1,3,3,1.5,1,IRRELEVANT
DIV,0,0.001821,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,12,0.010929,4,13,3.25,1.083333,12,0.010929,4,13,3.25,1.083333,0,IRRELEVANT
DIV,12,0.010929,4,13,3.25,1.083333,12,0.010929,4,13,3.25,1.083333,0,IRRELEVANT
DIV,11,0.010018,4,12,3,1.090909,11,0.010018,4,12,3,1.090909,0,IRRELEVANT
DIV,16,0.014572,4,17,4.25,1.0625,16,0.014572,4,17,4.25,1.0625,0,IRRELEVANT
DIV,170,0.154827,25,140,5.6,0.823529,170,0.154827,25,140,5.6,0.823529,0,IRRELEVANT
DIV,0,0.001821,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,2,0.001821,1,3,3,1.5,2,0.001821,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,2,0.001821,1,3,3,1.5,2,0.001821,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,2,0.001821,1,3,3,1.5,2,0.001821,1,3,3,1.5,0,IRRELEVANT
DIV,2,0.001821,1,3,3,1.5,2,0.001821,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,3,0.002732,1,4,4,1.333333,3,0.002732,1,4,4,1.333333,0,IRRELEVANT
DIV,15,0.013661,3,8,2.666667,0.533333,15,0.013661,3,8,2.666667,0.533333,1,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,4,4,4,1,0.000911,1,4,4,4,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
DIV,1,0.000911,1,2,2,2,1,0.000911,1,2,2,2,0,IRRELEVANT
UL,12,0.015171,11,13,1.181818,1.083333,12,0.015171,11,13,1.181818,1.083333,1,IRRELEVANT
DIV,0,0.002528,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
H1,5,0.006321,0,0,0,0,5,0.006321,0,0,0,0,0,HEADLINE
DIV,4,0.006321,7,5,0.714286,1,4,0.005057,7,5,0.714286,1.25,0,IRRELEVANT
DIV,722,0.912769,0,0,0,0,722,0.912769,0,0,0,0,0,MAIN
DIV,5,0.006321,2,5,2.5,1,7,0.00885,2,5,2.5,0.714286,1,IRRELEVANT
UL,12,0.022727,11,13,1.181818,1.083333,12,0.022727,11,13,1.181818,1.083333,1,IRRELEVANT
DIV,0,0.003788,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
H1,7,0.013258,0,0,0,0,7,0.013258,0,0,0,0,0,HEADLINE
DIV,4,0.00947,7,5,0.714286,1,4,0.007576,7,5,0.714286,1.25,0,IRRELEVANT
DIV,453,0.857955,0,0,0,0,453,0.857955,0,0,0,0,0,MAIN
DIV,5,0.00947,2,5,2.5,1,7,0.013258,2,5,2.5,0.714286,1,IRRELEVANT
UL,14,0.019022,14,15,1.071429,1.071429,14,0.019022,14,15,1.071429,1.071429,0,IRRELEVANT
DIV,39,0.052989,33,41,1.242424,1.051282,39,0.052989,33,41,1.242424,1.051282,1,IRRELEVANT
DIV,2,0.002717,1,2,2,1,6,0.008152,3,6,2,1,1,IRRELEVANT
DIV,5,0.006793,2,5,2.5,1,5,0.006793,2,5,2.5,1,0,IRRELEVANT
DIV,6,0.008152,0,0,0,0,12,0.016304,0,0,0,0,0,INFORMATIONABOUTARTICLE
H1,5,0.006793,0,0,0,0,5,0.006793,0,0,0,0,0,HEADLINE
DIV,7,0.009511,0,0,0,0,7,0.009511,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,3,0.004076,0,0,0,0,3,0.004076,0,0,0,0,1,INFORMATIONABOUTARTICLE
DIV,11,0.016304,3,10,3.333333,0.833333,11,0.014946,3,10,3.333333,0.909091,0,IRRELEVANT
UL,35,0.047554,5,38,7.6,1.085714,35,0.047554,5,38,7.6,1.085714,0,IRRELEVANT
UL,50,0.067935,8,82,10.25,1.64,50,0.067935,8,82,10.25,1.64,0,IRRELEVANT
UL,16,0.021739,3,18,6,1.125,16,0.021739,3,18,6,1.125,0,IRRELEVANT
DIV,25,0.033967,20,25,1.25,1,31,0.04212,24,30,1.25,0.967742,0,IRRELEVANT
DIV,15,0.02038,7,10,1.428571,0.666667,15,0.02038,7,10,1.428571,0.666667,0,IRRELEVANT
DIV,45,0.061141,10,21,2.1,0.466667,45,0.061141,10,21,2.1,0.466667,0,IRRELEVANT
UL,14,0.017241,14,15,1.071429,1.071429,14,0.017241,14,15,1.071429,1.071429,0,IRRELEVANT
DIV,39,0.04803,33,41,1.242424,1.051282,39,0.04803,33,41,1.242424,1.051282,1,IRRELEVANT
DIV,2,0.002463,1,2,2,1,6,0.007389,3,6,2,1,1,IRRELEVANT
DIV,5,0.006158,2,5,2.5,1,5,0.006158,2,5,2.5,1,0,IRRELEVANT
DIV,6,0.007389,0,0,0,0,12,0.014778,0,0,0,0,0,INFORMATIONABOUTARTICLE
H1,5,0.006158,0,0,0,0,5,0.006158,0,0,0,0,0,HEADLINE
DIV,7,0.008621,0,0,0,0,7,0.008621,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,2,0.002463,0,0,0,0,2,0.002463,0,0,0,0,1,INFORMATIONABOUTARTICLE
DIV,11,0.014778,3,10,3.333333,0.833333,11,0.013547,3,10,3.333333,0.909091,0,IRRELEVANT
UL,35,0.043103,5,38,7.6,1.085714,35,0.043103,5,38,7.6,1.085714,0,IRRELEVANT
UL,50,0.061576,8,82,10.25,1.64,50,0.061576,8,82,10.25,1.64,0,IRRELEVANT
UL,16,0.019704,3,18,6,1.125,16,0.019704,3,18,6,1.125,0,IRRELEVANT
DIV,25,0.030788,20,25,1.25,1,31,0.038177,24,30,1.25,0.967742,0,IRRELEVANT
DIV,15,0.018473,7,10,1.428571,0.666667,15,0.018473,7,10,1.428571,0.666667,0,IRRELEVANT
DIV,45,0.055419,10,21,2.1,0.466667,45,0.055419,10,21,2.1,0.466667,0,IRRELEVANT
UL,14,0.018065,14,15,1.071429,1.071429,14,0.018065,14,15,1.071429,1.071429,0,IRRELEVANT
DIV,39,0.050323,33,41,1.242424,1.051282,39,0.050323,33,41,1.242424,1.051282,1,IRRELEVANT
DIV,2,0.002581,1,2,2,1,6,0.007742,3,6,2,1,1,IRRELEVANT
